Order_ID,Order_Date,Order_Priority,Ord_id,Ship_Mode,Ship_Date,Ship_id,_merge
9251,2010-08-29,MEDIUM,Ord_4413,DELIVERY TRUCK,2010-08-31,SHP_6150,both
10080,2010-12-02,LOW,Ord_4417,REGULAR AIR,2010-02-19,SHP_6157,both
10146,2009-01-05,LOW,Ord_4419,REGULAR AIR,2009-06-05,SHP_6160,both
10277,2009-07-04,MEDIUM,Ord_4420,REGULAR AIR,2009-08-04,SHP_6161,both
10305,2009-07-07,LOW,Ord_4421,REGULAR AIR,2009-12-07,SHP_6162,both
10339,2011-11-10,LOW,Ord_4422,REGULAR AIR,2011-10-15,SHP_6163,both
10466,2012-12-25,HIGH,Ord_4423,REGULAR AIR,2012-12-26,SHP_6164,both
10562,2009-11-11,NOT SPECIFIED,Ord_4424,REGULAR AIR,2009-12-11,SHP_6165,both
10662,2011-12-05,LOW,Ord_4427,REGULAR AIR,2011-05-21,SHP_6171,both
10948,2012-08-13,MEDIUM,Ord_4428,REGULAR AIR,2012-08-13,SHP_6172,both
11077,2009-03-20,LOW,Ord_4430,DELIVERY TRUCK,2009-03-24,SHP_6174,both
11174,2009-09-04,MEDIUM,Ord_4431,REGULAR AIR,2009-10-04,SHP_6175,both
11680,2009-04-09,MEDIUM,Ord_4432,REGULAR AIR,2009-06-09,SHP_6177,both
11682,2010-04-07,LOW,Ord_4433,REGULAR AIR,2010-11-07,SHP_6178,both
11748,2009-03-06,NOT SPECIFIED,Ord_4435,DELIVERY TRUCK,2009-03-06,SHP_6181,both
11780,2010-09-21,CRITICAL,Ord_4436,REGULAR AIR,2010-09-22,SHP_6182,both
12007,2009-09-27,NOT SPECIFIED,Ord_4437,REGULAR AIR,2009-09-29,SHP_6183,both
12039,2010-06-16,HIGH,Ord_4438,REGULAR AIR,2010-06-18,SHP_6184,both
12066,2011-06-02,MEDIUM,Ord_4439,REGULAR AIR,2011-07-02,SHP_6185,both
12262,2011-10-12,LOW,Ord_4440,DELIVERY TRUCK,2011-12-15,SHP_6186,both
12706,2009-11-20,CRITICAL,Ord_4443,DELIVERY TRUCK,2009-11-21,SHP_6191,both
12708,2010-07-01,LOW,Ord_4444,EXPRESS AIR,2010-12-01,SHP_6192,both
12930,2011-11-24,HIGH,Ord_4445,REGULAR AIR,2011-11-25,SHP_6193,both
12965,2010-06-25,MEDIUM,Ord_4446,REGULAR AIR,2010-06-26,SHP_6194,both
13090,2010-07-26,NOT SPECIFIED,Ord_4447,REGULAR AIR,2010-07-27,SHP_6195,both
13157,2012-11-02,MEDIUM,Ord_4448,REGULAR AIR,2012-12-02,SHP_6196,both
13314,2009-05-13,HIGH,Ord_4450,EXPRESS AIR,2009-05-15,SHP_6199,both
13536,2009-08-18,MEDIUM,Ord_4451,REGULAR AIR,2009-08-20,SHP_6200,both
13668,2012-02-24,CRITICAL,Ord_4455,REGULAR AIR,2012-02-26,SHP_6207,both
13958,2010-01-23,LOW,Ord_4456,REGULAR AIR,2010-01-02,SHP_6208,both
14311,2009-01-08,CRITICAL,Ord_4459,REGULAR AIR,2009-02-08,SHP_6213,both
14434,2011-02-15,NOT SPECIFIED,Ord_4460,DELIVERY TRUCK,2011-02-17,SHP_6214,both
14630,2012-10-16,LOW,Ord_4461,REGULAR AIR,2012-10-16,SHP_6215,both
14950,2010-09-26,LOW,Ord_4463,REGULAR AIR,2010-09-26,SHP_6218,both
15105,2009-03-11,LOW,Ord_4465,REGULAR AIR,2009-10-11,SHP_6221,both
15111,2009-12-17,NOT SPECIFIED,Ord_4466,REGULAR AIR,2009-12-19,SHP_6222,both
15202,2010-09-07,HIGH,Ord_4467,EXPRESS AIR,2010-11-07,SHP_6223,both
15206,2010-04-11,LOW,Ord_4468,DELIVERY TRUCK,2010-09-11,SHP_6224,both
15654,2009-02-10,NOT SPECIFIED,Ord_4470,DELIVERY TRUCK,2009-04-10,SHP_6227,both
16102,2009-12-13,NOT SPECIFIED,Ord_4471,DELIVERY TRUCK,2009-12-15,SHP_6228,both
16356,2011-02-08,CRITICAL,Ord_4472,EXPRESS AIR,2011-03-08,SHP_6230,both
16641,2010-10-05,HIGH,Ord_4474,DELIVERY TRUCK,2010-11-05,SHP_6233,both
16642,2011-02-03,NOT SPECIFIED,Ord_4475,REGULAR AIR,2011-04-03,SHP_6234,both
16709,2012-06-10,HIGH,Ord_4476,REGULAR AIR,2012-08-10,SHP_6235,both
16992,2010-12-12,HIGH,Ord_4477,REGULAR AIR,2010-12-13,SHP_6236,both
16995,2010-12-18,NOT SPECIFIED,Ord_4478,REGULAR AIR,2010-12-20,SHP_6237,both
17093,2012-11-02,NOT SPECIFIED,Ord_4479,DELIVERY TRUCK,2012-02-13,SHP_6238,both
17510,2012-10-30,CRITICAL,Ord_4480,REGULAR AIR,2012-10-31,SHP_6239,both
17542,2010-08-31,LOW,Ord_4481,REGULAR AIR,2010-02-09,SHP_6240,both
17568,2010-08-10,NOT SPECIFIED,Ord_4482,REGULAR AIR,2010-09-10,SHP_6241,both
17636,2009-04-02,LOW,Ord_4484,REGULAR AIR,2009-08-02,SHP_6244,both
17669,2009-04-29,HIGH,Ord_4485,REGULAR AIR,2009-04-30,SHP_6245,both
17700,2012-10-27,CRITICAL,Ord_4486,REGULAR AIR,2012-10-28,SHP_6246,both
17701,2012-05-21,CRITICAL,Ord_4487,REGULAR AIR,2012-05-22,SHP_6247,both
17799,2012-09-20,MEDIUM,Ord_4488,REGULAR AIR,2012-09-22,SHP_6248,both
18275,2012-10-01,LOW,Ord_4489,REGULAR AIR,2012-01-14,SHP_6249,both
18336,2009-04-24,NOT SPECIFIED,Ord_4490,EXPRESS AIR,2009-04-24,SHP_6250,both
18790,2009-11-02,HIGH,Ord_4494,DELIVERY TRUCK,2009-02-13,SHP_6257,both
18819,2009-02-25,LOW,Ord_4495,REGULAR AIR,2009-02-27,SHP_6258,both
18855,2009-09-15,HIGH,Ord_4496,REGULAR AIR,2009-09-18,SHP_6260,both
19040,2011-12-19,HIGH,Ord_4497,REGULAR AIR,2011-12-20,SHP_6261,both
19143,2012-04-11,HIGH,Ord_4500,DELIVERY TRUCK,2012-05-11,SHP_6266,both
19296,2010-10-04,HIGH,Ord_4502,EXPRESS AIR,2010-12-04,SHP_6269,both
19299,2009-03-18,NOT SPECIFIED,Ord_4503,REGULAR AIR,2009-03-20,SHP_6270,both
19429,2009-08-24,NOT SPECIFIED,Ord_4504,DELIVERY TRUCK,2009-08-24,SHP_6271,both
19430,2010-11-13,CRITICAL,Ord_4505,REGULAR AIR,2010-11-15,SHP_6272,both
19524,2010-01-14,CRITICAL,Ord_4506,REGULAR AIR,2010-01-15,SHP_6273,both
19815,2010-03-25,NOT SPECIFIED,Ord_4508,REGULAR AIR,2010-03-28,SHP_6277,both
20096,2012-08-19,LOW,Ord_4509,DELIVERY TRUCK,2012-08-24,SHP_6278,both
20132,2010-05-17,LOW,Ord_4510,DELIVERY TRUCK,2010-05-24,SHP_6279,both
20225,2010-07-26,LOW,Ord_4511,REGULAR AIR,2010-02-08,SHP_6280,both
20450,2012-07-12,CRITICAL,Ord_4513,DELIVERY TRUCK,2012-10-12,SHP_6283,both
20519,2009-10-04,HIGH,Ord_4514,REGULAR AIR,2009-11-04,SHP_6284,both
20679,2010-08-14,MEDIUM,Ord_4515,REGULAR AIR,2010-08-14,SHP_6285,both
20706,2009-12-07,HIGH,Ord_4516,EXPRESS AIR,2009-07-14,SHP_6286,both
20898,2011-10-30,MEDIUM,Ord_4517,REGULAR AIR,2011-01-11,SHP_6287,both
20995,2012-03-27,MEDIUM,Ord_4518,DELIVERY TRUCK,2012-03-28,SHP_6288,both
21159,2011-07-06,LOW,Ord_4519,EXPRESS AIR,2011-11-06,SHP_6289,both
21191,2012-11-14,HIGH,Ord_4520,REGULAR AIR,2012-11-14,SHP_6290,both
21286,2009-05-16,CRITICAL,Ord_4521,EXPRESS AIR,2009-05-17,SHP_6291,both
21346,2011-07-06,HIGH,Ord_4522,REGULAR AIR,2011-07-06,SHP_6292,both
21760,2011-01-30,NOT SPECIFIED,Ord_4526,REGULAR AIR,2011-01-31,SHP_6300,both
21927,2011-10-12,HIGH,Ord_4528,DELIVERY TRUCK,2011-11-12,SHP_6303,both
21988,2010-03-28,MEDIUM,Ord_4529,DELIVERY TRUCK,2010-03-30,SHP_6304,both
22083,2009-02-17,CRITICAL,Ord_4530,EXPRESS AIR,2009-02-19,SHP_6305,both
22402,2009-05-27,CRITICAL,Ord_4531,REGULAR AIR,2009-05-28,SHP_6306,both
22433,2011-03-03,CRITICAL,Ord_4532,REGULAR AIR,2011-05-03,SHP_6307,both
22465,2012-07-21,NOT SPECIFIED,Ord_4533,DELIVERY TRUCK,2012-07-22,SHP_6308,both
22497,2012-04-28,MEDIUM,Ord_4535,DELIVERY TRUCK,2012-04-29,SHP_6311,both
22752,2012-07-12,LOW,Ord_4536,REGULAR AIR,2012-12-12,SHP_6313,both
22850,2011-04-30,MEDIUM,Ord_4538,REGULAR AIR,2011-01-05,SHP_6317,both
22912,2010-10-16,LOW,Ord_4539,EXPRESS AIR,2010-10-20,SHP_6318,both
22914,2012-01-13,CRITICAL,Ord_4541,REGULAR AIR,2012-01-14,SHP_6322,both
23042,2009-04-26,MEDIUM,Ord_4542,REGULAR AIR,2009-04-27,SHP_6323,both
23168,2010-09-15,LOW,Ord_4543,EXPRESS AIR,2010-09-22,SHP_6324,both
23235,2011-05-07,HIGH,Ord_4544,REGULAR AIR,2011-07-07,SHP_6325,both
23238,2010-03-31,NOT SPECIFIED,Ord_4545,DELIVERY TRUCK,2010-02-04,SHP_6326,both
23297,2012-02-07,CRITICAL,Ord_4546,REGULAR AIR,2012-04-07,SHP_6327,both
23301,2011-04-18,HIGH,Ord_4547,REGULAR AIR,2011-04-20,SHP_6328,both
23395,2012-10-27,MEDIUM,Ord_4550,REGULAR AIR,2012-10-29,SHP_6333,both
23555,2012-11-12,HIGH,Ord_4552,REGULAR AIR,2012-12-12,SHP_6335,both
23617,2011-05-05,NOT SPECIFIED,Ord_4553,EXPRESS AIR,2011-07-05,SHP_6336,both
23652,2009-08-30,NOT SPECIFIED,Ord_4554,REGULAR AIR,2009-08-30,SHP_6337,both
23680,2010-06-11,NOT SPECIFIED,Ord_4555,DELIVERY TRUCK,2010-07-11,SHP_6338,both
23719,2010-07-25,CRITICAL,Ord_4556,REGULAR AIR,2010-07-27,SHP_6339,both
23778,2009-07-13,LOW,Ord_4557,REGULAR AIR,2009-07-17,SHP_6340,both
24548,2011-03-14,HIGH,Ord_4560,EXPRESS AIR,2011-03-15,SHP_6346,both
24610,2010-01-18,NOT SPECIFIED,Ord_4561,DELIVERY TRUCK,2010-01-20,SHP_6347,both
24677,2012-05-03,LOW,Ord_4562,REGULAR AIR,2012-07-03,SHP_6348,both
25027,2009-12-16,MEDIUM,Ord_4563,DELIVERY TRUCK,2009-12-18,SHP_6349,both
25378,2011-12-18,NOT SPECIFIED,Ord_4564,REGULAR AIR,2011-12-20,SHP_6351,both
25445,2009-05-25,LOW,Ord_4565,REGULAR AIR,2009-05-27,SHP_6352,both
25797,2012-01-09,NOT SPECIFIED,Ord_4567,REGULAR AIR,2012-03-09,SHP_6355,both
25889,2010-08-06,LOW,Ord_4568,REGULAR AIR,2010-10-06,SHP_6356,both
25986,2012-06-22,MEDIUM,Ord_4569,REGULAR AIR,2012-06-23,SHP_6357,both
26021,2012-09-14,CRITICAL,Ord_4570,REGULAR AIR,2012-09-16,SHP_6358,both
26055,2012-11-25,NOT SPECIFIED,Ord_4571,REGULAR AIR,2012-11-26,SHP_6359,both
26274,2012-12-06,NOT SPECIFIED,Ord_4572,REGULAR AIR,2012-06-13,SHP_6360,both
26631,2010-01-11,CRITICAL,Ord_4575,REGULAR AIR,2010-01-11,SHP_6366,both
26689,2009-09-29,HIGH,Ord_4576,REGULAR AIR,2009-02-10,SHP_6367,both
26786,2010-07-04,MEDIUM,Ord_4577,REGULAR AIR,2010-08-04,SHP_6368,both
27169,2011-11-09,NOT SPECIFIED,Ord_4579,REGULAR AIR,2011-12-09,SHP_6372,both
27524,2010-01-02,NOT SPECIFIED,Ord_4580,REGULAR AIR,2010-03-02,SHP_6374,both
27554,2011-10-03,CRITICAL,Ord_4581,DELIVERY TRUCK,2011-12-03,SHP_6375,both
27712,2010-04-03,LOW,Ord_4582,REGULAR AIR,2010-11-03,SHP_6376,both
27715,2011-09-19,HIGH,Ord_4583,REGULAR AIR,2011-09-21,SHP_6377,both
27744,2010-03-08,CRITICAL,Ord_4584,REGULAR AIR,2010-04-08,SHP_6378,both
27745,2010-09-20,LOW,Ord_4585,DELIVERY TRUCK,2010-09-24,SHP_6379,both
28007,2010-08-04,NOT SPECIFIED,Ord_4586,REGULAR AIR,2010-09-04,SHP_6381,both
28129,2012-01-26,MEDIUM,Ord_4587,REGULAR AIR,2012-01-27,SHP_6382,both
28224,2012-12-19,CRITICAL,Ord_4588,REGULAR AIR,2012-12-20,SHP_6383,both
28354,2009-03-27,LOW,Ord_4589,REGULAR AIR,2009-01-04,SHP_6384,both
28387,2012-06-29,NOT SPECIFIED,Ord_4590,REGULAR AIR,2012-06-30,SHP_6385,both
28485,2012-12-01,HIGH,Ord_4591,REGULAR AIR,2012-12-01,SHP_6386,both
28643,2010-04-27,NOT SPECIFIED,Ord_4592,REGULAR AIR,2010-04-28,SHP_6387,both
28737,2011-03-10,CRITICAL,Ord_4593,REGULAR AIR,2011-05-10,SHP_6388,both
28807,2011-03-31,HIGH,Ord_4594,EXPRESS AIR,2011-01-04,SHP_6389,both
28933,2009-09-07,CRITICAL,Ord_4596,REGULAR AIR,2009-10-07,SHP_6392,both
29221,2012-05-29,HIGH,Ord_4598,REGULAR AIR,2012-01-06,SHP_6395,both
29284,2009-10-04,MEDIUM,Ord_4599,DELIVERY TRUCK,2009-12-04,SHP_6396,both
29505,2012-12-27,MEDIUM,Ord_4600,EXPRESS AIR,2012-12-28,SHP_6397,both
29831,2012-03-29,CRITICAL,Ord_4601,DELIVERY TRUCK,2012-03-30,SHP_6398,both
30759,2009-08-05,NOT SPECIFIED,Ord_4602,REGULAR AIR,2009-10-05,SHP_6401,both
30848,2011-01-05,MEDIUM,Ord_4603,DELIVERY TRUCK,2011-03-05,SHP_6402,both
30885,2010-06-21,HIGH,Ord_4604,REGULAR AIR,2010-06-22,SHP_6403,both
30887,2010-07-07,CRITICAL,Ord_4605,REGULAR AIR,2010-07-07,SHP_6404,both
31461,2011-06-27,MEDIUM,Ord_4607,REGULAR AIR,2011-06-29,SHP_6408,both
31524,2011-06-26,LOW,Ord_4608,DELIVERY TRUCK,2011-06-28,SHP_6409,both
32099,2010-05-05,NOT SPECIFIED,Ord_4611,REGULAR AIR,2010-05-05,SHP_6416,both
32932,2010-09-01,LOW,Ord_4614,REGULAR AIR,2010-01-13,SHP_6423,both
33604,2011-08-18,HIGH,Ord_4620,REGULAR AIR,2011-08-20,SHP_6435,both
33696,2009-07-05,HIGH,Ord_4621,REGULAR AIR,2009-09-05,SHP_6436,both
33702,2012-02-09,NOT SPECIFIED,Ord_4622,EXPRESS AIR,2012-03-09,SHP_6437,both
33923,2009-07-01,LOW,Ord_4623,REGULAR AIR,2009-11-01,SHP_6438,both
33924,2012-10-18,NOT SPECIFIED,Ord_4624,DELIVERY TRUCK,2012-10-20,SHP_6439,both
34279,2012-03-28,NOT SPECIFIED,Ord_4626,DELIVERY TRUCK,2012-03-30,SHP_6443,both
34406,2012-09-28,MEDIUM,Ord_4627,REGULAR AIR,2012-09-29,SHP_6444,both
34597,2010-12-16,MEDIUM,Ord_4628,EXPRESS AIR,2010-12-18,SHP_6445,both
35587,2011-10-11,CRITICAL,Ord_4631,REGULAR AIR,2011-11-11,SHP_6450,both
35780,2011-01-17,MEDIUM,Ord_4632,REGULAR AIR,2011-01-19,SHP_6451,both
35814,2012-03-27,HIGH,Ord_4633,REGULAR AIR,2012-03-28,SHP_6452,both
35968,2012-03-03,NOT SPECIFIED,Ord_4635,REGULAR AIR,2012-05-03,SHP_6455,both
36033,2009-12-19,NOT SPECIFIED,Ord_4636,EXPRESS AIR,2009-12-19,SHP_6456,both
36067,2009-04-07,HIGH,Ord_4637,EXPRESS AIR,2009-06-07,SHP_6457,both
36160,2012-11-22,LOW,Ord_4638,EXPRESS AIR,2012-11-29,SHP_6458,both
36836,2010-02-26,MEDIUM,Ord_4642,REGULAR AIR,2010-01-03,SHP_6466,both
37250,2010-01-14,HIGH,Ord_4644,REGULAR AIR,2010-01-15,SHP_6469,both
37668,2010-08-01,LOW,Ord_4648,REGULAR AIR,2010-08-01,SHP_6479,both
37830,2009-08-16,NOT SPECIFIED,Ord_4649,EXPRESS AIR,2009-08-18,SHP_6480,both
37957,2010-05-11,NOT SPECIFIED,Ord_4650,REGULAR AIR,2010-06-11,SHP_6481,both
38406,2010-02-12,MEDIUM,Ord_4651,DELIVERY TRUCK,2010-03-12,SHP_6482,both
38594,2009-01-12,MEDIUM,Ord_4652,REGULAR AIR,2009-02-12,SHP_6483,both
38657,2010-05-28,NOT SPECIFIED,Ord_4653,REGULAR AIR,2010-05-29,SHP_6484,both
38850,2010-04-29,MEDIUM,Ord_4654,DELIVERY TRUCK,2010-01-05,SHP_6485,both
38913,2009-06-09,NOT SPECIFIED,Ord_4655,REGULAR AIR,2009-06-09,SHP_6486,both
39136,2009-06-24,HIGH,Ord_4658,REGULAR AIR,2009-06-26,SHP_6491,both
39617,2011-12-17,NOT SPECIFIED,Ord_4660,REGULAR AIR,2011-12-19,SHP_6494,both
39654,2012-09-30,MEDIUM,Ord_4662,EXPRESS AIR,2012-01-10,SHP_6497,both
39841,2010-01-01,MEDIUM,Ord_4664,REGULAR AIR,2010-03-01,SHP_6500,both
39907,2010-08-29,LOW,Ord_4666,REGULAR AIR,2010-07-09,SHP_6503,both
40420,2011-10-01,HIGH,Ord_4668,REGULAR AIR,2011-12-01,SHP_6507,both
41091,2009-05-24,MEDIUM,Ord_4671,EXPRESS AIR,2009-05-25,SHP_6512,both
41157,2011-04-16,MEDIUM,Ord_4673,REGULAR AIR,2011-04-18,SHP_6515,both
41574,2010-09-20,HIGH,Ord_4677,REGULAR AIR,2010-09-22,SHP_6523,both
42054,2012-09-14,MEDIUM,Ord_4680,REGULAR AIR,2012-09-16,SHP_6529,both
42148,2011-10-20,CRITICAL,Ord_4681,REGULAR AIR,2011-10-23,SHP_6530,both
42338,2009-02-11,NOT SPECIFIED,Ord_4682,REGULAR AIR,2009-04-11,SHP_6531,both
42563,2010-12-08,MEDIUM,Ord_4685,EXPRESS AIR,2010-12-08,SHP_6538,both
42567,2010-11-01,CRITICAL,Ord_4686,DELIVERY TRUCK,2010-01-13,SHP_6539,both
42919,2011-06-10,MEDIUM,Ord_4688,EXPRESS AIR,2011-07-10,SHP_6542,both
43043,2012-04-14,CRITICAL,Ord_4690,REGULAR AIR,2012-04-16,SHP_6545,both
43397,2011-12-05,CRITICAL,Ord_4692,DELIVERY TRUCK,2011-05-13,SHP_6548,both
43494,2012-03-01,MEDIUM,Ord_4693,REGULAR AIR,2012-04-01,SHP_6549,both
43682,2012-08-27,MEDIUM,Ord_4694,REGULAR AIR,2012-08-29,SHP_6550,both
43814,2011-09-01,MEDIUM,Ord_4695,REGULAR AIR,2011-10-01,SHP_6551,both
43815,2012-06-13,NOT SPECIFIED,Ord_4696,REGULAR AIR,2012-06-14,SHP_6552,both
43844,2010-10-31,HIGH,Ord_4697,REGULAR AIR,2010-10-31,SHP_6553,both
43846,2009-02-26,HIGH,Ord_4698,REGULAR AIR,2009-02-27,SHP_6554,both
43974,2009-09-16,NOT SPECIFIED,Ord_4699,REGULAR AIR,2009-09-17,SHP_6555,both
44003,2011-11-17,LOW,Ord_4700,REGULAR AIR,2011-11-21,SHP_6557,both
44099,2012-12-03,MEDIUM,Ord_4702,REGULAR AIR,2012-03-14,SHP_6560,both
44133,2010-06-01,HIGH,Ord_4703,REGULAR AIR,2010-07-01,SHP_6561,both
44323,2012-07-08,MEDIUM,Ord_4705,DELIVERY TRUCK,2012-09-08,SHP_6566,both
44517,2009-04-23,MEDIUM,Ord_4706,REGULAR AIR,2009-04-24,SHP_6567,both
44549,2012-01-22,MEDIUM,Ord_4707,REGULAR AIR,2012-01-23,SHP_6568,both
44836,2009-11-09,MEDIUM,Ord_4709,REGULAR AIR,2009-12-09,SHP_6571,both
45120,2009-09-04,CRITICAL,Ord_4710,DELIVERY TRUCK,2009-10-04,SHP_6572,both
45254,2010-07-26,HIGH,Ord_4712,DELIVERY TRUCK,2010-07-27,SHP_6575,both
45315,2012-04-20,MEDIUM,Ord_4713,REGULAR AIR,2012-04-21,SHP_6576,both
45605,2010-10-04,MEDIUM,Ord_4717,DELIVERY TRUCK,2010-12-04,SHP_6584,both
45664,2012-09-06,NOT SPECIFIED,Ord_4718,REGULAR AIR,2012-10-06,SHP_6585,both
45671,2011-12-06,LOW,Ord_4719,REGULAR AIR,2011-06-19,SHP_6586,both
45762,2010-07-21,LOW,Ord_4720,REGULAR AIR,2010-07-26,SHP_6587,both
46151,2009-08-11,CRITICAL,Ord_4721,REGULAR AIR,2009-10-11,SHP_6588,both
46407,2009-03-26,NOT SPECIFIED,Ord_4722,REGULAR AIR,2009-03-28,SHP_6589,both
46631,2012-11-03,NOT SPECIFIED,Ord_4724,REGULAR AIR,2012-03-13,SHP_6592,both
46662,2011-12-29,CRITICAL,Ord_4725,REGULAR AIR,2011-12-31,SHP_6593,both
46691,2012-06-24,CRITICAL,Ord_4726,REGULAR AIR,2012-06-26,SHP_6594,both
46880,2010-03-07,CRITICAL,Ord_4727,REGULAR AIR,2010-05-07,SHP_6595,both
47011,2009-02-19,HIGH,Ord_4728,REGULAR AIR,2009-02-21,SHP_6596,both
47201,2009-12-28,CRITICAL,Ord_4729,EXPRESS AIR,2009-12-29,SHP_6597,both
47457,2009-03-06,LOW,Ord_4730,REGULAR AIR,2009-08-06,SHP_6598,both
47522,2012-10-23,HIGH,Ord_4731,REGULAR AIR,2012-10-24,SHP_6599,both
47553,2011-05-22,MEDIUM,Ord_4732,DELIVERY TRUCK,2011-05-23,SHP_6600,both
47683,2010-01-09,LOW,Ord_4734,REGULAR AIR,2010-08-09,SHP_6603,both
47879,2012-11-01,CRITICAL,Ord_4737,REGULAR AIR,2012-12-01,SHP_6609,both
47910,2009-08-15,HIGH,Ord_4738,REGULAR AIR,2009-08-16,SHP_6610,both
47972,2010-11-10,MEDIUM,Ord_4739,EXPRESS AIR,2010-10-13,SHP_6611,both
48192,2009-12-16,CRITICAL,Ord_4740,DELIVERY TRUCK,2009-12-17,SHP_6612,both
48288,2011-07-22,MEDIUM,Ord_4741,DELIVERY TRUCK,2011-07-24,SHP_6613,both
48293,2012-09-04,CRITICAL,Ord_4742,REGULAR AIR,2012-10-04,SHP_6614,both
48294,2010-05-26,HIGH,Ord_4743,REGULAR AIR,2010-05-26,SHP_6615,both
48322,2012-04-03,MEDIUM,Ord_4744,REGULAR AIR,2012-05-03,SHP_6616,both
48353,2012-12-15,NOT SPECIFIED,Ord_4745,REGULAR AIR,2012-12-17,SHP_6617,both
48420,2009-11-10,LOW,Ord_4746,EXPRESS AIR,2009-10-13,SHP_6618,both
48641,2011-05-12,HIGH,Ord_4748,REGULAR AIR,2011-06-12,SHP_6621,both
48672,2012-12-26,HIGH,Ord_4749,REGULAR AIR,2012-12-26,SHP_6622,both
48709,2011-08-28,HIGH,Ord_4750,REGULAR AIR,2011-08-30,SHP_6623,both
48832,2010-05-05,HIGH,Ord_4751,DELIVERY TRUCK,2010-05-05,SHP_6624,both
48836,2009-02-14,CRITICAL,Ord_4752,DELIVERY TRUCK,2009-02-16,SHP_6625,both
48935,2010-07-01,LOW,Ord_4753,REGULAR AIR,2010-09-01,SHP_6626,both
49026,2011-07-03,LOW,Ord_4754,REGULAR AIR,2011-12-03,SHP_6627,both
49925,2010-01-22,HIGH,Ord_4755,REGULAR AIR,2010-01-23,SHP_6628,both
50977,2012-11-06,LOW,Ord_4759,EXPRESS AIR,2012-11-06,SHP_6638,both
51011,2010-06-06,LOW,Ord_4760,REGULAR AIR,2010-08-06,SHP_6639,both
51171,2010-06-21,HIGH,Ord_4761,REGULAR AIR,2010-06-23,SHP_6640,both
51267,2012-03-05,LOW,Ord_4762,DELIVERY TRUCK,2012-08-05,SHP_6641,both
51362,2010-02-22,MEDIUM,Ord_4763,REGULAR AIR,2010-02-24,SHP_6642,both
51493,2011-06-07,LOW,Ord_4765,REGULAR AIR,2011-08-07,SHP_6645,both
52292,2010-03-10,NOT SPECIFIED,Ord_4769,DELIVERY TRUCK,2010-04-10,SHP_6652,both
52448,2010-10-09,NOT SPECIFIED,Ord_4771,DELIVERY TRUCK,2010-11-09,SHP_6655,both
52580,2012-08-28,HIGH,Ord_4772,REGULAR AIR,2012-08-30,SHP_6656,both
53056,2011-03-11,CRITICAL,Ord_4773,REGULAR AIR,2011-04-11,SHP_6657,both
53060,2010-03-22,CRITICAL,Ord_4774,REGULAR AIR,2010-03-24,SHP_6658,both
53283,2011-10-28,HIGH,Ord_4775,REGULAR AIR,2011-10-29,SHP_6659,both
53344,2010-02-24,HIGH,Ord_4776,REGULAR AIR,2010-02-26,SHP_6660,both
53381,2010-09-26,CRITICAL,Ord_4777,REGULAR AIR,2010-09-27,SHP_6661,both
53571,2012-03-15,NOT SPECIFIED,Ord_4778,REGULAR AIR,2012-03-17,SHP_6662,both
53635,2012-07-18,NOT SPECIFIED,Ord_4779,REGULAR AIR,2012-07-20,SHP_6663,both
53762,2012-01-06,CRITICAL,Ord_4780,REGULAR AIR,2012-02-06,SHP_6664,both
54086,2012-06-09,LOW,Ord_4781,DELIVERY TRUCK,2012-08-09,SHP_6665,both
54180,2012-10-22,CRITICAL,Ord_4782,REGULAR AIR,2012-10-24,SHP_6666,both
54215,2011-10-21,HIGH,Ord_4783,REGULAR AIR,2011-10-23,SHP_6667,both
54336,2010-04-15,MEDIUM,Ord_4784,REGULAR AIR,2010-04-17,SHP_6668,both
54534,2012-03-19,NOT SPECIFIED,Ord_4786,REGULAR AIR,2012-03-21,SHP_6671,both
54564,2010-06-12,HIGH,Ord_4787,EXPRESS AIR,2010-08-12,SHP_6672,both
54727,2010-12-13,MEDIUM,Ord_4789,REGULAR AIR,2010-12-14,SHP_6675,both
54886,2012-04-08,CRITICAL,Ord_4790,REGULAR AIR,2012-05-08,SHP_6676,both
55203,2010-11-04,LOW,Ord_4793,REGULAR AIR,2010-11-04,SHP_6682,both
55330,2009-12-08,MEDIUM,Ord_4794,REGULAR AIR,2009-12-08,SHP_6683,both
56130,2011-11-29,MEDIUM,Ord_4798,REGULAR AIR,2011-01-12,SHP_6690,both
56162,2011-04-25,NOT SPECIFIED,Ord_4799,DELIVERY TRUCK,2011-04-27,SHP_6691,both
56261,2012-02-27,CRITICAL,Ord_4800,DELIVERY TRUCK,2012-02-29,SHP_6692,both
56358,2012-01-03,NOT SPECIFIED,Ord_4801,REGULAR AIR,2012-03-03,SHP_6693,both
56452,2009-02-14,NOT SPECIFIED,Ord_4802,DELIVERY TRUCK,2009-02-15,SHP_6694,both
56483,2009-02-19,HIGH,Ord_4803,REGULAR AIR,2009-02-19,SHP_6695,both
56484,2011-11-21,NOT SPECIFIED,Ord_4804,REGULAR AIR,2011-11-22,SHP_6696,both
56676,2012-10-25,CRITICAL,Ord_4805,REGULAR AIR,2012-10-26,SHP_6697,both
56802,2012-05-29,HIGH,Ord_4807,REGULAR AIR,2012-05-30,SHP_6700,both
56868,2011-03-12,LOW,Ord_4808,REGULAR AIR,2011-10-12,SHP_6701,both
56869,2010-07-23,LOW,Ord_4809,REGULAR AIR,2010-07-25,SHP_6702,both
