Order_ID,Ship_Mode,Ship_Date,Ship_id
42144,EXPRESS AIR,2009-11-14,SHP_3424
42439,REGULAR AIR,2010-06-20,SHP_3425
42950,REGULAR AIR,2010-08-23,SHP_3429
42951,REGULAR AIR,2012-09-18,SHP_3430
43172,REGULAR AIR,2009-05-07,SHP_3431
43270,REGULAR AIR,2012-03-09,SHP_3432
43271,REGULAR AIR,2010-04-03,SHP_3433
43779,REGULAR AIR,2009-08-24,SHP_3436
43877,EXPRESS AIR,2010-03-15,SHP_3437
43907,DELIVERY TRUCK,2012-07-20,SHP_3438
43940,REGULAR AIR,2010-02-22,SHP_3439
44036,EXPRESS AIR,2012-01-13,SHP_3440
44225,REGULAR AIR,2009-05-04,SHP_3441
44352,REGULAR AIR,2009-09-17,SHP_3442
44775,EXPRESS AIR,2009-09-30,SHP_3445
46337,REGULAR AIR,2012-02-05,SHP_3446
46562,DELIVERY TRUCK,2011-02-14,SHP_3447
46787,REGULAR AIR,2012-03-31,SHP_3453
46916,REGULAR AIR,2011-05-10,SHP_3454
47265,REGULAR AIR,2011-11-12,SHP_3455
48487,REGULAR AIR,2010-01-13,SHP_3456
48774,DELIVERY TRUCK,2012-11-08,SHP_3457
49381,REGULAR AIR,2012-12-14,SHP_3458
49666,EXPRESS AIR,2009-10-08,SHP_3459
49762,REGULAR AIR,2011-06-17,SHP_3460
49831,REGULAR AIR,2010-08-25,SHP_3461
49892,REGULAR AIR,2011-10-02,SHP_3462
50308,REGULAR AIR,2012-10-25,SHP_3465
50982,REGULAR AIR,2012-04-17,SHP_3469
51008,REGULAR AIR,2011-08-22,SHP_3470
52039,REGULAR AIR,2012-04-08,SHP_3475
52480,REGULAR AIR,2010-07-29,SHP_3478
52486,REGULAR AIR,2011-05-01,SHP_3479
52519,REGULAR AIR,2012-01-05,SHP_3480
53188,REGULAR AIR,2012-06-11,SHP_3482
53223,REGULAR AIR,2012-07-21,SHP_3483
53248,DELIVERY TRUCK,2010-10-30,SHP_3484
53411,REGULAR AIR,2011-11-30,SHP_3485
53668,REGULAR AIR,2010-01-04,SHP_3486
53730,REGULAR AIR,2012-12-30,SHP_3487
54721,DELIVERY TRUCK,2012-10-19,SHP_3492
55077,REGULAR AIR,2011-06-10,SHP_3495
55206,EXPRESS AIR,2011-03-11,SHP_3496
55492,EXPRESS AIR,2011-09-21,SHP_3497
55744,REGULAR AIR,2011-10-21,SHP_3498
55968,REGULAR AIR,2012-02-10,SHP_3499
56486,REGULAR AIR,2009-05-29,SHP_3505
56514,REGULAR AIR,2012-02-18,SHP_3506
56931,REGULAR AIR,2010-05-02,SHP_3510
57025,REGULAR AIR,2012-06-28,SHP_3511
57217,REGULAR AIR,2011-01-23,SHP_3515
57504,REGULAR AIR,2009-07-08,SHP_3516
58496,REGULAR AIR,2011-06-13,SHP_3519
58628,DELIVERY TRUCK,2009-03-25,SHP_3520
59937,REGULAR AIR,2009-12-29,SHP_3528
386,REGULAR AIR,2011-01-26,SHP_3529
416,EXPRESS AIR,2010-01-10,SHP_3530
513,DELIVERY TRUCK,2011-04-30,SHP_3531
611,REGULAR AIR,2010-01-28,SHP_3532
960,REGULAR AIR,2009-09-21,SHP_3535
965,DELIVERY TRUCK,2011-05-21,SHP_3536
1127,REGULAR AIR,2011-09-19,SHP_3537
1507,REGULAR AIR,2010-10-15,SHP_3538
1665,REGULAR AIR,2009-09-05,SHP_3539
1952,DELIVERY TRUCK,2009-03-15,SHP_3540
1953,REGULAR AIR,2010-11-29,SHP_3541
2213,REGULAR AIR,2010-01-15,SHP_3542
2368,REGULAR AIR,2010-08-21,SHP_3543
2755,REGULAR AIR,2012-06-02,SHP_3548
3460,REGULAR AIR,2011-04-10,SHP_3551
4006,REGULAR AIR,2011-04-01,SHP_3554
4193,REGULAR AIR,2009-08-01,SHP_3555
4387,DELIVERY TRUCK,2011-10-23,SHP_3556
4512,DELIVERY TRUCK,2011-10-29,SHP_3557
4839,REGULAR AIR,2009-09-05,SHP_3559
4935,REGULAR AIR,2010-05-27,SHP_3560
6403,REGULAR AIR,2011-02-13,SHP_3561
6754,REGULAR AIR,2011-08-13,SHP_3562
7619,REGULAR AIR,2010-09-10,SHP_3563
8006,EXPRESS AIR,2011-05-06,SHP_3566
8224,REGULAR AIR,2012-09-02,SHP_3567
8323,EXPRESS AIR,2011-07-09,SHP_3568
8480,REGULAR AIR,2011-01-31,SHP_3569
9568,REGULAR AIR,2010-09-03,SHP_3570
9926,REGULAR AIR,2009-10-13,SHP_3573
10373,REGULAR AIR,2010-06-27,SHP_3574
11111,REGULAR AIR,2011-01-19,SHP_3578
11173,REGULAR AIR,2012-01-04,SHP_3579
11239,DELIVERY TRUCK,2012-11-02,SHP_3580
11396,REGULAR AIR,2012-07-22,SHP_3581
11808,DELIVERY TRUCK,2012-01-08,SHP_3582
12322,EXPRESS AIR,2011-05-13,SHP_3585
12480,DELIVERY TRUCK,2009-08-07,SHP_3586
13088,REGULAR AIR,2010-04-24,SHP_3589
13348,REGULAR AIR,2010-08-11,SHP_3592
13413,REGULAR AIR,2010-01-31,SHP_3593
13447,REGULAR AIR,2010-10-01,SHP_3594
13638,REGULAR AIR,2011-02-10,SHP_3595
13761,REGULAR AIR,2009-10-21,SHP_3596
14247,REGULAR AIR,2011-08-18,SHP_3597
14854,REGULAR AIR,2010-02-05,SHP_3600
15078,REGULAR AIR,2010-10-11,SHP_3601
15744,REGULAR AIR,2010-03-22,SHP_3604
16454,REGULAR AIR,2012-11-05,SHP_3605
16676,REGULAR AIR,2009-03-19,SHP_3606
16999,REGULAR AIR,2009-01-21,SHP_3609
17091,REGULAR AIR,2012-07-22,SHP_3610
17249,REGULAR AIR,2010-09-27,SHP_3611
17670,REGULAR AIR,2009-08-27,SHP_3612
18213,REGULAR AIR,2010-12-09,SHP_3615
18244,REGULAR AIR,2011-02-13,SHP_3618
18465,REGULAR AIR,2010-04-17,SHP_3619
18917,REGULAR AIR,2012-05-05,SHP_3622
19493,REGULAR AIR,2009-03-02,SHP_3623
20486,REGULAR AIR,2011-06-03,SHP_3630
20899,REGULAR AIR,2010-04-21,SHP_3631
21089,DELIVERY TRUCK,2011-07-30,SHP_3632
21665,EXPRESS AIR,2012-10-16,SHP_3635
21958,REGULAR AIR,2009-06-06,SHP_3642
23394,REGULAR AIR,2010-04-30,SHP_3650
24390,EXPRESS AIR,2012-08-06,SHP_3651
24643,REGULAR AIR,2012-01-05,SHP_3652
24679,REGULAR AIR,2011-08-05,SHP_3653
25062,REGULAR AIR,2010-01-11,SHP_3654
25152,REGULAR AIR,2012-10-17,SHP_3655
26470,REGULAR AIR,2009-03-22,SHP_3660
26565,REGULAR AIR,2009-10-22,SHP_3661
26852,REGULAR AIR,2010-08-03,SHP_3662
27299,REGULAR AIR,2012-07-08,SHP_3663
27557,REGULAR AIR,2012-02-13,SHP_3666
27654,REGULAR AIR,2010-09-26,SHP_3667
27684,REGULAR AIR,2011-07-09,SHP_3668
28064,REGULAR AIR,2010-02-09,SHP_3670
28321,REGULAR AIR,2010-01-08,SHP_3674
28454,REGULAR AIR,2012-07-08,SHP_3675
29255,EXPRESS AIR,2011-07-12,SHP_3676
29572,DELIVERY TRUCK,2010-04-06,SHP_3681
29889,REGULAR AIR,2009-07-12,SHP_3682
29894,REGULAR AIR,2010-09-16,SHP_3683
30054,REGULAR AIR,2012-03-09,SHP_3685
30208,REGULAR AIR,2012-07-16,SHP_3686
30369,REGULAR AIR,2011-03-25,SHP_3687
30726,REGULAR AIR,2009-11-26,SHP_3688
30727,EXPRESS AIR,2012-07-27,SHP_3689
31072,REGULAR AIR,2010-04-12,SHP_3692
31138,DELIVERY TRUCK,2009-01-23,SHP_3695
31173,EXPRESS AIR,2012-08-25,SHP_3696
31812,REGULAR AIR,2011-02-08,SHP_3697
32454,REGULAR AIR,2011-01-04,SHP_3703
32516,REGULAR AIR,2010-10-26,SHP_3704
32608,REGULAR AIR,2012-05-24,SHP_3705
33541,REGULAR AIR,2012-06-19,SHP_3708
33573,DELIVERY TRUCK,2010-04-10,SHP_3709
34371,DELIVERY TRUCK,2010-03-04,SHP_3710
35588,DELIVERY TRUCK,2010-06-15,SHP_3719
36130,REGULAR AIR,2012-09-14,SHP_3722
36416,REGULAR AIR,2009-04-12,SHP_3723
36418,EXPRESS AIR,2012-01-28,SHP_3724
36705,DELIVERY TRUCK,2009-06-25,SHP_3727
36833,REGULAR AIR,2012-07-18,SHP_3728
37123,DELIVERY TRUCK,2012-02-19,SHP_3732
37572,REGULAR AIR,2010-05-08,SHP_3733
38117,REGULAR AIR,2010-04-25,SHP_3737
38210,REGULAR AIR,2010-12-12,SHP_3738
38370,REGULAR AIR,2011-05-04,SHP_3741
38405,REGULAR AIR,2010-07-18,SHP_3742
38501,REGULAR AIR,2009-04-29,SHP_3745
38532,REGULAR AIR,2012-07-19,SHP_3746
38947,REGULAR AIR,2009-01-12,SHP_3751
39141,REGULAR AIR,2009-05-05,SHP_3755
39904,REGULAR AIR,2009-03-02,SHP_3758
39909,REGULAR AIR,2011-04-03,SHP_3759
40100,REGULAR AIR,2012-08-02,SHP_3760
40224,EXPRESS AIR,2009-07-07,SHP_3761
40422,EXPRESS AIR,2011-07-20,SHP_3762
40802,DELIVERY TRUCK,2012-04-09,SHP_3763
40839,DELIVERY TRUCK,2012-01-04,SHP_3764
41185,REGULAR AIR,2009-07-12,SHP_3769
41253,REGULAR AIR,2009-09-05,SHP_3770
41508,DELIVERY TRUCK,2010-09-26,SHP_3775
41571,REGULAR AIR,2011-06-15,SHP_3777
41764,DELIVERY TRUCK,2009-07-10,SHP_3780
42082,REGULAR AIR,2011-12-20,SHP_3781
42279,EXPRESS AIR,2009-01-07,SHP_3782
42308,REGULAR AIR,2009-06-15,SHP_3783
42375,EXPRESS AIR,2010-02-10,SHP_3784
42851,EXPRESS AIR,2009-02-06,SHP_3785
43585,EXPRESS AIR,2010-12-11,SHP_3786
43590,EXPRESS AIR,2009-12-09,SHP_3787
43874,REGULAR AIR,2012-11-06,SHP_3788
45987,REGULAR AIR,2009-03-14,SHP_3794
46374,DELIVERY TRUCK,2010-09-07,SHP_3797
46404,REGULAR AIR,2012-05-03,SHP_3801
46497,REGULAR AIR,2012-06-20,SHP_3805
47492,REGULAR AIR,2011-07-25,SHP_3808
47682,REGULAR AIR,2012-11-17,SHP_3809
48483,EXPRESS AIR,2009-11-12,SHP_3810
49350,REGULAR AIR,2012-08-24,SHP_3813
50083,DELIVERY TRUCK,2011-10-04,SHP_3821
50663,EXPRESS AIR,2010-10-11,SHP_3824
50917,REGULAR AIR,2009-07-25,SHP_3825
50981,REGULAR AIR,2009-04-08,SHP_3826
51237,REGULAR AIR,2012-12-03,SHP_3832
51713,REGULAR AIR,2011-03-20,SHP_3836
52164,REGULAR AIR,2012-04-15,SHP_3839
52611,REGULAR AIR,2011-04-25,SHP_3842
52805,EXPRESS AIR,2011-09-28,SHP_3843
52833,REGULAR AIR,2011-12-25,SHP_3844
53349,DELIVERY TRUCK,2010-04-19,SHP_3850
53671,REGULAR AIR,2011-11-06,SHP_3855
53766,DELIVERY TRUCK,2009-10-14,SHP_3856
54209,REGULAR AIR,2012-08-17,SHP_3859
54369,EXPRESS AIR,2009-04-03,SHP_3860
55172,REGULAR AIR,2010-04-12,SHP_3865
55235,REGULAR AIR,2010-08-10,SHP_3866
55553,REGULAR AIR,2009-07-18,SHP_3870
55779,DELIVERY TRUCK,2012-11-03,SHP_3873
56418,REGULAR AIR,2012-04-13,SHP_3874
56807,REGULAR AIR,2009-04-23,SHP_3877
56837,DELIVERY TRUCK,2010-12-18,SHP_3878
56995,EXPRESS AIR,2009-10-17,SHP_3879
57091,EXPRESS AIR,2011-01-11,SHP_3880
57185,REGULAR AIR,2011-05-25,SHP_3883
57409,REGULAR AIR,2009-11-21,SHP_3884
57542,REGULAR AIR,2009-08-24,SHP_3885
57639,REGULAR AIR,2010-07-21,SHP_3886
57856,REGULAR AIR,2009-02-13,SHP_3887
58435,REGULAR AIR,2012-09-05,SHP_3888
59009,EXPRESS AIR,2011-11-20,SHP_3889
59554,REGULAR AIR,2011-11-16,SHP_3891
59559,EXPRESS AIR,2010-09-17,SHP_3892
59745,REGULAR AIR,2009-04-21,SHP_3893
59906,REGULAR AIR,2010-05-22,SHP_3894
454,REGULAR AIR,2011-12-28,SHP_3895
999,REGULAR AIR,2010-11-09,SHP_3898
1831,DELIVERY TRUCK,2010-02-12,SHP_3901
5697,REGULAR AIR,2012-06-10,SHP_3908
6053,REGULAR AIR,2010-12-13,SHP_3912
6432,REGULAR AIR,2011-12-11,SHP_3913
7072,REGULAR AIR,2012-04-02,SHP_3918
8035,REGULAR AIR,2012-03-03,SHP_3923
11233,REGULAR AIR,2011-01-09,SHP_3930
11493,REGULAR AIR,2011-10-22,SHP_3931
11684,REGULAR AIR,2012-07-29,SHP_3932
11975,REGULAR AIR,2011-04-15,SHP_3933
13537,REGULAR AIR,2010-01-06,SHP_3934
13670,EXPRESS AIR,2012-05-26,SHP_3935
13764,REGULAR AIR,2011-07-14,SHP_3936
13953,REGULAR AIR,2011-02-06,SHP_3937
14402,DELIVERY TRUCK,2010-10-16,SHP_3941
14499,REGULAR AIR,2010-11-19,SHP_3942
15719,DELIVERY TRUCK,2011-01-19,SHP_3950
16450,REGULAR AIR,2011-05-15,SHP_3952
17186,REGULAR AIR,2009-01-28,SHP_3953
17379,DELIVERY TRUCK,2011-08-16,SHP_3954
18595,REGULAR AIR,2009-02-02,SHP_3957
19523,REGULAR AIR,2011-01-12,SHP_3962
21859,REGULAR AIR,2011-11-19,SHP_3974
21989,REGULAR AIR,2011-10-02,SHP_3975
22688,REGULAR AIR,2012-04-18,SHP_3977
22916,REGULAR AIR,2012-03-02,SHP_3978
22951,REGULAR AIR,2012-03-05,SHP_3979
23681,EXPRESS AIR,2012-05-21,SHP_3982
24263,DELIVERY TRUCK,2012-09-22,SHP_3983
25091,REGULAR AIR,2010-02-22,SHP_3988
26982,EXPRESS AIR,2012-04-29,SHP_3991
27527,REGULAR AIR,2010-03-12,SHP_3995
28774,REGULAR AIR,2009-02-01,SHP_3999
29607,REGULAR AIR,2012-03-15,SHP_4000
29730,DELIVERY TRUCK,2010-06-18,SHP_4001
30144,DELIVERY TRUCK,2011-11-08,SHP_4002
31266,DELIVERY TRUCK,2012-04-10,SHP_4003
31456,REGULAR AIR,2012-11-17,SHP_4004
33319,DELIVERY TRUCK,2009-03-30,SHP_4007
33988,REGULAR AIR,2009-11-01,SHP_4010
34087,REGULAR AIR,2009-07-28,SHP_4011
34785,DELIVERY TRUCK,2010-01-28,SHP_4015
34883,REGULAR AIR,2009-05-11,SHP_4016
35077,REGULAR AIR,2011-08-10,SHP_4017
36132,DELIVERY TRUCK,2012-04-14,SHP_4018
36133,REGULAR AIR,2011-08-21,SHP_4019
38756,EXPRESS AIR,2009-09-05,SHP_4028
39488,EXPRESS AIR,2009-06-26,SHP_4031
39844,REGULAR AIR,2009-02-12,SHP_4034
41476,REGULAR AIR,2010-01-06,SHP_4040
41861,REGULAR AIR,2010-11-28,SHP_4041
42882,EXPRESS AIR,2010-10-29,SHP_4044
43360,REGULAR AIR,2009-10-20,SHP_4045
43713,REGULAR AIR,2012-09-09,SHP_4046
44322,REGULAR AIR,2011-10-14,SHP_4047
44579,REGULAR AIR,2011-04-06,SHP_4048
44738,REGULAR AIR,2010-07-12,SHP_4051
44768,DELIVERY TRUCK,2012-05-27,SHP_4052
44867,DELIVERY TRUCK,2009-07-28,SHP_4053
45029,DELIVERY TRUCK,2010-03-07,SHP_4054
45543,DELIVERY TRUCK,2011-06-02,SHP_4055
45635,REGULAR AIR,2012-04-16,SHP_4056
46436,REGULAR AIR,2009-11-04,SHP_4057
46848,REGULAR AIR,2009-12-11,SHP_4058
47009,EXPRESS AIR,2009-06-06,SHP_4059
47138,REGULAR AIR,2009-01-16,SHP_4060
47236,REGULAR AIR,2011-04-10,SHP_4061
47686,REGULAR AIR,2012-10-13,SHP_4062
47971,REGULAR AIR,2012-10-30,SHP_4063
48261,DELIVERY TRUCK,2011-03-19,SHP_4064
48773,REGULAR AIR,2009-01-17,SHP_4065
48902,REGULAR AIR,2012-10-25,SHP_4066
49221,REGULAR AIR,2010-04-07,SHP_4067
49255,DELIVERY TRUCK,2012-06-23,SHP_4068
49575,REGULAR AIR,2010-12-17,SHP_4069
50144,EXPRESS AIR,2012-07-06,SHP_4070
50181,DELIVERY TRUCK,2012-05-31,SHP_4071
52324,DELIVERY TRUCK,2012-06-30,SHP_4072
53441,REGULAR AIR,2009-08-25,SHP_4075
53445,REGULAR AIR,2012-10-26,SHP_4076
54055,DELIVERY TRUCK,2009-02-15,SHP_4077
54151,REGULAR AIR,2009-03-09,SHP_4078
54181,DELIVERY TRUCK,2012-05-20,SHP_4079
54243,EXPRESS AIR,2009-09-16,SHP_4080
54407,REGULAR AIR,2010-06-17,SHP_4081
55394,DELIVERY TRUCK,2010-02-28,SHP_4082
56003,DELIVERY TRUCK,2010-07-04,SHP_4083
56646,REGULAR AIR,2010-05-20,SHP_4088
56967,EXPRESS AIR,2012-09-03,SHP_4089
57479,REGULAR AIR,2011-03-16,SHP_4090
58690,DELIVERY TRUCK,2011-06-11,SHP_4094
1921,DELIVERY TRUCK,2009-01-19,SHP_4100
7521,EXPRESS AIR,2011-05-03,SHP_4103
13351,REGULAR AIR,2010-07-05,SHP_4105
15687,DELIVERY TRUCK,2012-12-04,SHP_4108
23169,REGULAR AIR,2011-06-25,SHP_4109
37863,REGULAR AIR,2011-02-26,SHP_4112
40866,REGULAR AIR,2010-05-24,SHP_4113
49989,REGULAR AIR,2010-04-27,SHP_4114
57249,REGULAR AIR,2010-07-21,SHP_4117
5639,REGULAR AIR,2009-02-06,SHP_4120
12320,DELIVERY TRUCK,2011-12-22,SHP_4124
12326,REGULAR AIR,2011-04-02,SHP_4125
13056,REGULAR AIR,2009-04-24,SHP_4126
13125,EXPRESS AIR,2010-12-15,SHP_4127
23616,REGULAR AIR,2012-08-28,SHP_4132
25313,REGULAR AIR,2012-08-23,SHP_4135
25536,REGULAR AIR,2011-07-22,SHP_4136
28999,REGULAR AIR,2009-11-01,SHP_4139
30599,REGULAR AIR,2012-12-02,SHP_4141
31232,DELIVERY TRUCK,2012-01-09,SHP_4142
31239,REGULAR AIR,2010-02-09,SHP_4143
33090,REGULAR AIR,2009-06-08,SHP_4146
38337,REGULAR AIR,2010-02-11,SHP_4149
38369,REGULAR AIR,2010-01-13,SHP_4150
40103,REGULAR AIR,2010-09-27,SHP_4152
40131,REGULAR AIR,2012-02-05,SHP_4153
41504,REGULAR AIR,2012-10-30,SHP_4154
43751,REGULAR AIR,2012-06-29,SHP_4156
44448,REGULAR AIR,2009-04-15,SHP_4157
46534,REGULAR AIR,2012-05-10,SHP_4159
47459,REGULAR AIR,2011-08-18,SHP_4160
49190,REGULAR AIR,2012-12-12,SHP_4162
55431,REGULAR AIR,2012-09-06,SHP_4167
55713,DELIVERY TRUCK,2009-04-02,SHP_4168
59552,REGULAR AIR,2010-01-14,SHP_4171
2272,DELIVERY TRUCK,2010-12-04,SHP_4172
6498,EXPRESS AIR,2009-03-18,SHP_4173
16260,DELIVERY TRUCK,2011-11-14,SHP_4174
27205,REGULAR AIR,2010-05-23,SHP_4182
37924,REGULAR AIR,2009-11-29,SHP_4191
38400,EXPRESS AIR,2009-12-15,SHP_4192
42693,REGULAR AIR,2009-06-04,SHP_4198
42850,EXPRESS AIR,2011-06-22,SHP_4199
49477,REGULAR AIR,2011-11-29,SHP_4205
55140,REGULAR AIR,2010-06-07,SHP_4210
1185,REGULAR AIR,2012-08-27,SHP_4214
2149,REGULAR AIR,2010-03-16,SHP_4215
2466,REGULAR AIR,2009-06-03,SHP_4216
3493,REGULAR AIR,2010-08-25,SHP_4217
6183,REGULAR AIR,2012-06-16,SHP_4224
6402,REGULAR AIR,2011-04-28,SHP_4225
6785,REGULAR AIR,2012-08-05,SHP_4229
8704,REGULAR AIR,2011-01-07,SHP_4232
9222,REGULAR AIR,2009-11-02,SHP_4235
10243,REGULAR AIR,2011-12-25,SHP_4236
12803,REGULAR AIR,2010-02-27,SHP_4243
14117,REGULAR AIR,2010-08-27,SHP_4245
14976,REGULAR AIR,2011-07-24,SHP_4246
14980,REGULAR AIR,2012-07-15,SHP_4247
16134,DELIVERY TRUCK,2012-11-21,SHP_4249
16289,REGULAR AIR,2010-07-19,SHP_4252
16993,REGULAR AIR,2011-11-16,SHP_4253
18945,REGULAR AIR,2009-01-19,SHP_4254
19975,REGULAR AIR,2009-04-13,SHP_4255
20964,REGULAR AIR,2012-01-04,SHP_4258
21121,REGULAR AIR,2009-09-17,SHP_4259
21702,DELIVERY TRUCK,2010-12-18,SHP_4263
21925,REGULAR AIR,2012-07-14,SHP_4264
22432,REGULAR AIR,2012-11-29,SHP_4265
22819,REGULAR AIR,2012-12-11,SHP_4266
22917,EXPRESS AIR,2009-04-03,SHP_4267
23107,REGULAR AIR,2011-06-14,SHP_4268
23556,EXPRESS AIR,2011-10-01,SHP_4269
23777,REGULAR AIR,2012-11-27,SHP_4270
24227,REGULAR AIR,2010-08-18,SHP_4273
24614,REGULAR AIR,2009-11-28,SHP_4274
25637,DELIVERY TRUCK,2012-02-27,SHP_4275
26695,REGULAR AIR,2010-08-06,SHP_4276
27078,REGULAR AIR,2012-08-13,SHP_4277
29376,REGULAR AIR,2012-08-13,SHP_4278
30278,REGULAR AIR,2009-09-10,SHP_4281
30626,EXPRESS AIR,2011-04-26,SHP_4282
30851,REGULAR AIR,2010-09-25,SHP_4283
32070,REGULAR AIR,2009-07-17,SHP_4286
34661,REGULAR AIR,2010-01-22,SHP_4287
34754,REGULAR AIR,2012-06-06,SHP_4288
35392,REGULAR AIR,2012-02-23,SHP_4289
36103,REGULAR AIR,2012-01-05,SHP_4290
37157,REGULAR AIR,2010-02-22,SHP_4291
38531,EXPRESS AIR,2011-12-12,SHP_4294
40832,REGULAR AIR,2010-03-30,SHP_4297
41632,REGULAR AIR,2010-08-12,SHP_4298
42373,EXPRESS AIR,2011-08-18,SHP_4300
44423,REGULAR AIR,2012-07-30,SHP_4301
45863,EXPRESS AIR,2010-09-23,SHP_4302
47747,EXPRESS AIR,2011-11-23,SHP_4305
47810,REGULAR AIR,2011-08-15,SHP_4306
48896,REGULAR AIR,2009-10-30,SHP_4307
52389,REGULAR AIR,2011-10-21,SHP_4309
52576,DELIVERY TRUCK,2009-03-28,SHP_4310
56647,REGULAR AIR,2011-04-08,SHP_4319
58241,REGULAR AIR,2010-08-09,SHP_4328
96,REGULAR AIR,2009-04-18,SHP_4329
610,EXPRESS AIR,2011-03-08,SHP_4330
612,REGULAR AIR,2012-10-22,SHP_4331
1440,REGULAR AIR,2011-11-08,SHP_4332
3749,REGULAR AIR,2011-02-25,SHP_4333
4070,EXPRESS AIR,2011-11-06,SHP_4334
4774,REGULAR AIR,2010-04-20,SHP_4335
6947,REGULAR AIR,2011-07-21,SHP_4336
6979,REGULAR AIR,2009-02-28,SHP_4337
8288,REGULAR AIR,2011-10-05,SHP_4341
8678,REGULAR AIR,2012-05-10,SHP_4342
10659,REGULAR AIR,2009-05-14,SHP_4343
10695,REGULAR AIR,2011-03-05,SHP_4344
11908,DELIVERY TRUCK,2010-05-27,SHP_4347
13765,REGULAR AIR,2009-07-04,SHP_4348
14055,REGULAR AIR,2009-03-09,SHP_4349
14342,REGULAR AIR,2009-04-27,SHP_4350
14756,REGULAR AIR,2009-08-31,SHP_4351
15045,DELIVERY TRUCK,2010-08-22,SHP_4357
20773,REGULAR AIR,2009-06-03,SHP_4361
21633,REGULAR AIR,2009-03-28,SHP_4366
21696,REGULAR AIR,2010-10-22,SHP_4367
23557,REGULAR AIR,2011-01-06,SHP_4371
24577,REGULAR AIR,2010-02-03,SHP_4372
24961,DELIVERY TRUCK,2010-02-02,SHP_4373
24966,REGULAR AIR,2011-12-18,SHP_4374
29028,DELIVERY TRUCK,2011-07-02,SHP_4376
29156,REGULAR AIR,2010-01-03,SHP_4377
29282,REGULAR AIR,2012-11-30,SHP_4378
30053,DELIVERY TRUCK,2009-03-02,SHP_4380
30081,REGULAR AIR,2011-12-19,SHP_4381
30214,EXPRESS AIR,2009-11-10,SHP_4382
31681,REGULAR AIR,2012-08-11,SHP_4387
32710,REGULAR AIR,2009-11-17,SHP_4390
33060,REGULAR AIR,2010-02-20,SHP_4391
33254,REGULAR AIR,2011-05-11,SHP_4392
33605,REGULAR AIR,2012-05-04,SHP_4393
34180,EXPRESS AIR,2011-03-09,SHP_4394
36838,EXPRESS AIR,2009-04-17,SHP_4397
39619,REGULAR AIR,2012-08-01,SHP_4403
40101,EXPRESS AIR,2009-05-02,SHP_4404
41542,DELIVERY TRUCK,2009-09-27,SHP_4405
42565,REGULAR AIR,2010-09-29,SHP_4406
42823,EXPRESS AIR,2010-06-27,SHP_4407
43398,DELIVERY TRUCK,2011-04-25,SHP_4408
44359,REGULAR AIR,2010-01-12,SHP_4412
44871,REGULAR AIR,2011-05-05,SHP_4413
46055,REGULAR AIR,2012-04-06,SHP_4414
47079,DELIVERY TRUCK,2011-12-18,SHP_4417
47622,REGULAR AIR,2012-09-13,SHP_4420
47938,REGULAR AIR,2009-01-07,SHP_4421
48032,REGULAR AIR,2010-08-27,SHP_4422
49062,REGULAR AIR,2012-04-18,SHP_4423
49541,REGULAR AIR,2009-01-17,SHP_4424
49828,EXPRESS AIR,2011-08-31,SHP_4427
50054,REGULAR AIR,2010-08-09,SHP_4428
50370,EXPRESS AIR,2012-07-11,SHP_4429
51009,REGULAR AIR,2011-07-11,SHP_4430
55200,REGULAR AIR,2010-08-30,SHP_4431
56161,EXPRESS AIR,2012-04-16,SHP_4436
59044,REGULAR AIR,2011-07-22,SHP_4439
59204,REGULAR AIR,2012-01-03,SHP_4440
166,EXPRESS AIR,2011-09-13,SHP_4443
197,REGULAR AIR,2011-08-04,SHP_4444
231,REGULAR AIR,2009-09-30,SHP_4445
487,REGULAR AIR,2012-08-18,SHP_4446
801,REGULAR AIR,2012-02-20,SHP_4450
870,REGULAR AIR,2010-06-19,SHP_4451
1253,REGULAR AIR,2010-01-25,SHP_4452
1542,REGULAR AIR,2010-09-16,SHP_4453
2497,REGULAR AIR,2012-08-28,SHP_4454
2630,REGULAR AIR,2012-10-23,SHP_4455
2816,REGULAR AIR,2009-09-20,SHP_4460
3040,EXPRESS AIR,2010-12-04,SHP_4463
3108,REGULAR AIR,2010-05-08,SHP_4464
3459,EXPRESS AIR,2009-07-29,SHP_4465
3553,REGULAR AIR,2009-05-18,SHP_4471
3622,REGULAR AIR,2011-01-12,SHP_4472
4451,REGULAR AIR,2009-09-30,SHP_4475
4516,REGULAR AIR,2009-03-29,SHP_4476
4611,DELIVERY TRUCK,2010-09-01,SHP_4479
5635,REGULAR AIR,2012-08-17,SHP_4482
5696,REGULAR AIR,2011-05-05,SHP_4483
5921,EXPRESS AIR,2009-04-13,SHP_4484
6406,REGULAR AIR,2009-08-16,SHP_4487
6625,DELIVERY TRUCK,2010-08-17,SHP_4488
6854,EXPRESS AIR,2009-08-01,SHP_4489
7335,REGULAR AIR,2010-03-06,SHP_4490
7653,REGULAR AIR,2012-01-03,SHP_4493
7783,REGULAR AIR,2012-01-13,SHP_4494
7905,DELIVERY TRUCK,2009-07-06,SHP_4495
8064,DELIVERY TRUCK,2011-05-13,SHP_4496
8130,REGULAR AIR,2012-05-15,SHP_4497
8294,REGULAR AIR,2012-06-21,SHP_4498
8384,DELIVERY TRUCK,2010-06-05,SHP_4499
8993,EXPRESS AIR,2011-05-30,SHP_4506
8996,REGULAR AIR,2011-06-06,SHP_4507
9152,REGULAR AIR,2010-08-20,SHP_4513
